"id";"average_length_inches";"average_weight_inches";"habitat";"ph_of_water";"color";"Gender";"life_span";"acidity"
1817;16.01;13.54;"idlewater";7.0;"Red_and_Silver";"FALSE";22.7;"intermediate ph"
1818;10.22;11.66;"ponds";7.8;"Orange";"FALSE";17.7;"high ph"
1819;12.71;11.92;"lakes";7.9;"Green_and_Chocolate";"FALSE";1.8;"high ph"
1820;8.39;9.13;"slowmovingwaters";7.7;"Yellow";"FALSE";5.4;"high ph"
1821;1.61;8.93;"slowmovingwaters";7.7;"Red_and_Silver";"FALSE";5.5;"high ph"
1822;1.28;5.02;"lakes";7.9;"Green_and_Chocolate";"FALSE";14.1;"high ph"
1823;6.44;17.86;"lakes";7.7;"Reddish_Orange";"TRUE";11.9;"high ph"
1824;15.57;6.22;"rivers";7.1;"Reddish_Orange";"TRUE";27.2;"intermediate ph"
1825;2.76;8.38;"lakes";6.3;"Black_and_Orange";"TRUE";21.7;"really low ph"
1826;18.73;4.59;"rivers";7.1;"Red_and_White_Bi_Color";"TRUE";25.9;"intermediate ph"
1827;1.71;16.09;"slowmovingwaters";7.1;"White";"TRUE";16.1;"intermediate ph"
1828;8.17;8.7;"lakes";6.6;"Orange";"FALSE";1.2;"low ph"
1829;18.6;13.74;"rivers";6.8;"Red_and_Silver";"TRUE";3.2;"low ph"
1830;3.76;13.49;"idlewater";7.6;"Green_and_Chocolate";"TRUE";5.0;"high ph"
1831;19.82;18.34;"slowmovingwaters";7.5;"Yellow";"TRUE";18.5;"high ph"
1832;13.14;9.47;"slowmovingwaters";6.4;"Orange";"FALSE";19.1;"really low ph"
1833;12.61;14.41;"rivers";6.6;"White";"FALSE";19.6;"low ph"
1834;2.49;14.36;"lakes";6.9;"Calico";"FALSE";20.7;"low ph"
1835;8.89;9.0;"ponds";7.7;"Orange";"TRUE";18.9;"high ph"
1836;17.46;17.95;"ponds";7.8;"Reddish_Orange";"FALSE";1.5;"high ph"
1837;3.29;10.91;"lakes";7.6;"Orange";"FALSE";7.3;"high ph"
1838;14.89;10.13;"lakes";7.0;"Calico";"TRUE";4.0;"intermediate ph"
1839;7.63;6.8;"idlewater";6.6;"Yellow";"FALSE";12.3;"low ph"
1840;2.2;4.27;"idlewater";6.6;"Calico";"FALSE";17.6;"low ph"
1841;11.8;11.05;"ponds";6.6;"White";"FALSE";22.4;"low ph"
1842;7.26;17.96;"slowmovingwaters";7.5;"Red_and_White_Bi_Color";"FALSE";20.9;"high ph"
1843;3.05;10.58;"ponds";7.1;"Yellow";"TRUE";1.3;"intermediate ph"
1844;12.86;18.55;"rivers";7.2;"Green_and_Chocolate";"FALSE";24.8;"intermediate ph"
1845;1.9;8.53;"idlewater";6.5;"Black_and_Orange";"TRUE";15.7;"low ph"
1846;5.43;8.1;"lakes";6.5;"Orange";"TRUE";23.9;"low ph"
1847;17.28;7.08;"lakes";7.5;"Calico";"TRUE";8.9;"high ph"
1848;9.74;12.9;"ponds";7.8;"Yellow";"TRUE";12.8;"high ph"
1849;17.08;7.88;"idlewater";7.4;"Green_and_Chocolate";"FALSE";11.4;"intermediate ph"
1850;17.47;15.83;"slowmovingwaters";6.2;"Yellow";"TRUE";17.9;"really low ph"
1851;18.75;13.03;"lakes";7.6;"Orange";"FALSE";13.1;"high ph"
1852;18.04;6.18;"rivers";6.7;"Red_and_Silver";"FALSE";11.2;"low ph"
1853;18.72;10.13;"rivers";6.5;"Reddish_Orange";"FALSE";21.6;"low ph"
1854;13.77;14.49;"lakes";6.1;"Reddish_Orange";"FALSE";3.5;"really low ph"
1855;5.65;10.14;"slowmovingwaters";7.6;"Red_and_Silver";"FALSE";17.9;"high ph"
1856;18.56;11.39;"rivers";7.1;"Calico";"FALSE";23.0;"intermediate ph"
1857;11.18;10.55;"ponds";7.7;"Green_and_Chocolate";"FALSE";17.5;"high ph"
1858;10.05;15.47;"idlewater";6.7;"Red_and_White_Bi_Color";"FALSE";13.7;"low ph"
1859;4.19;17.18;"rivers";7.0;"Red_and_White_Bi_Color";"TRUE";14.6;"intermediate ph"
1860;9.41;14.24;"lakes";7.4;"Yellow";"FALSE";16.4;"intermediate ph"
1861;5.33;11.82;"idlewater";6.9;"Yellow";"TRUE";10.7;"low ph"
1862;16.0;11.19;"idlewater";7.3;"Green_and_Chocolate";"FALSE";12.0;"intermediate ph"
1863;14.39;17.59;"rivers";7.3;"Red_and_White_Bi_Color";"FALSE";1.8;"intermediate ph"
1864;19.72;9.48;"lakes";6.4;"Yellow";"TRUE";14.3;"really low ph"
1865;7.55;10.22;"rivers";6.2;"Green_and_Chocolate";"FALSE";24.0;"really low ph"
1866;12.57;7.85;"slowmovingwaters";7.5;"Black_and_Orange";"TRUE";13.4;"high ph"
1867;13.96;6.43;"slowmovingwaters";7.7;"Calico";"FALSE";23.5;"high ph"
1868;11.15;9.05;"idlewater";6.4;"White";"FALSE";14.9;"really low ph"
1869;2.56;4.53;"idlewater";7.4;"Calico";"FALSE";21.1;"intermediate ph"
1870;15.89;10.29;"lakes";7.9;"Reddish_Orange";"FALSE";13.3;"high ph"
1871;17.31;8.7;"ponds";7.3;"Red_and_Silver";"TRUE";4.9;"intermediate ph"
1872;1.37;10.49;"rivers";7.1;"Calico";"FALSE";19.4;"intermediate ph"
1873;14.84;14.24;"idlewater";7.5;"Reddish_Orange";"TRUE";20.5;"high ph"
1874;17.04;3.92;"ponds";7.1;"Green_and_Chocolate";"TRUE";18.2;"intermediate ph"
1875;11.71;2.44;"slowmovingwaters";7.6;"White";"FALSE";3.3;"high ph"
1876;6.82;17.63;"idlewater";7.8;"Green_and_Chocolate";"FALSE";23.2;"high ph"
1877;16.99;2.92;"idlewater";7.7;"Red_and_Silver";"FALSE";3.5;"high ph"
1878;10.75;11.77;"lakes";7.2;"Yellow";"FALSE";18.6;"intermediate ph"
1879;13.67;9.8;"idlewater";6.8;"Orange";"FALSE";18.5;"low ph"
1880;8.45;5.92;"slowmovingwaters";7.8;"Red_and_White_Bi_Color";"FALSE";2.1;"high ph"
1881;4.43;15.87;"ponds";6.0;"Green_and_Chocolate";"FALSE";27.7;"really low ph"
1882;16.98;11.81;"rivers";6.5;"Black_and_Orange";"TRUE";25.3;"low ph"
1883;1.36;9.71;"idlewater";7.7;"Reddish_Orange";"FALSE";10.2;"high ph"
1884;4.18;9.16;"idlewater";6.9;"Reddish_Orange";"TRUE";2.2;"low ph"
1885;17.99;10.9;"slowmovingwaters";6.6;"Black_and_Orange";"TRUE";18.6;"low ph"
1886;14.74;9.9;"ponds";6.1;"Red_and_Silver";"TRUE";25.4;"really low ph"
1887;14.05;8.33;"slowmovingwaters";6.7;"Green_and_Chocolate";"FALSE";10.8;"low ph"
1888;10.77;10.35;"ponds";6.5;"Reddish_Orange";"TRUE";12.7;"low ph"
1889;7.07;2.37;"slowmovingwaters";7.0;"Green_and_Chocolate";"TRUE";24.5;"intermediate ph"
1890;5.11;11.61;"slowmovingwaters";6.5;"Red_and_Silver";"TRUE";22.5;"low ph"
1891;14.06;16.82;"lakes";6.1;"Green_and_Chocolate";"FALSE";17.3;"really low ph"
1892;7.32;12.89;"ponds";7.3;"Red_and_Silver";"";6.2;"intermediate ph"
1893;14.16;6.22;"ponds";6.3;"White";"TRUE";1.6;"really low ph"
1894;16.03;4.25;"ponds";6.6;"Reddish_Orange";"TRUE";23.8;"low ph"
1895;17.86;17.71;"slowmovingwaters";7.5;"Red_and_Silver";"TRUE";4.5;"high ph"
1896;5.24;13.84;"ponds";7.3;"Green_and_Chocolate";"FALSE";13.8;"intermediate ph"
1897;18.22;2.65;"rivers";7.8;"White";"FALSE";7.9;"high ph"
1898;19.72;17.92;"rivers";7.1;"Red_and_Silver";"TRUE";11.7;"intermediate ph"
1899;18.76;11.59;"idlewater";6.2;"Orange";"TRUE";2.5;"really low ph"
1900;19.28;5.4;"rivers";7.0;"Black_and_Orange";"FALSE";18.5;"intermediate ph"
1901;9.48;6.62;"idlewater";6.9;"Reddish_Orange";"TRUE";17.3;"low ph"
1902;12.49;13.99;"rivers";6.1;"Red_and_Silver";"FALSE";10.8;"really low ph"
1903;18.42;10.75;"lakes";7.3;"Reddish_Orange";"TRUE";28.0;"intermediate ph"
1904;6.43;16.26;"rivers";6.3;"Reddish_Orange";"FALSE";21.0;"really low ph"
1905;12.74;14.21;"rivers";6.1;"Yellow";"TRUE";25.9;"really low ph"
1906;5.32;15.59;"rivers";7.4;"Orange";"TRUE";14.6;"intermediate ph"
1907;4.33;18.13;"ponds";7.8;"Calico";"FALSE";3.4;"high ph"
1908;2.77;10.1;"idlewater";7.3;"White";"TRUE";6.4;"intermediate ph"
1909;4.28;16.39;"idlewater";7.3;"Black_and_Orange";"TRUE";19.3;"intermediate ph"
1910;16.5;2.29;"lakes";8.0;"Red_and_Silver";"TRUE";7.1;"high ph"
1911;10.51;13.89;"ponds";7.1;"Orange";"TRUE";24.2;"intermediate ph"
1912;18.28;9.36;"idlewater";6.8;"Reddish_Orange";"TRUE";8.0;"low ph"
1913;14.29;18.82;"ponds";6.9;"Calico";"FALSE";1.5;"low ph"
1914;6.15;16.35;"ponds";6.1;"Red_and_Silver";"TRUE";20.8;"really low ph"
1915;14.84;14.28;"idlewater";7.1;"Reddish_Orange";"TRUE";12.3;"intermediate ph"
1916;9.49;11.55;"slowmovingwaters";6.6;"Red_and_Silver";"FALSE";6.8;"low ph"
1917;17.12;2.04;"lakes";8.0;"Red_and_White_Bi_Color";"FALSE";6.6;"high ph"
1918;10.37;11.54;"slowmovingwaters";6.7;"Green_and_Chocolate";"TRUE";21.0;"low ph"
1919;19.36;8.52;"rivers";6.4;"Orange";"TRUE";24.7;"really low ph"
1920;1.82;16.72;"lakes";6.7;"Green_and_Chocolate";"TRUE";20.4;"low ph"
1921;6.56;2.61;"lakes";7.5;"White";"TRUE";17.0;"high ph"
1922;1.78;7.59;"idlewater";6.5;"Green_and_Chocolate";"TRUE";12.6;"low ph"
1923;14.16;4.08;"rivers";7.1;"Calico";"TRUE";11.4;"intermediate ph"
1924;4.9;7.01;"rivers";6.4;"Red_and_Silver";"TRUE";12.2;"really low ph"
1925;7.39;18.74;"idlewater";6.5;"Yellow";"TRUE";18.5;"low ph"
1926;3.45;10.71;"lakes";8.0;"Red_and_White_Bi_Color";"FALSE";9.2;"high ph"
1927;2.24;3.16;"ponds";7.9;"Reddish_Orange";"FALSE";16.2;"high ph"
1928;13.64;12.14;"idlewater";6.5;"Reddish_Orange";"TRUE";18.0;"low ph"
1929;13.89;15.65;"rivers";6.6;"Reddish_Orange";"FALSE";8.0;"low ph"
1930;17.54;15.8;"lakes";6.6;"Reddish_Orange";"";11.2;"low ph"
1931;1.07;7.38;"ponds";7.7;"Reddish_Orange";"TRUE";9.6;"high ph"
1932;3.54;11.51;"slowmovingwaters";7.6;"Red_and_White_Bi_Color";"FALSE";18.3;"high ph"
1933;4.95;5.71;"ponds";7.5;"Orange";"";5.4;"high ph"
1934;17.92;11.7;"ponds";7.5;"Red_and_White_Bi_Color";"FALSE";11.8;"high ph"
1935;15.03;8.39;"rivers";6.4;"Calico";"TRUE";17.2;"really low ph"
1936;5.53;18.64;"idlewater";7.9;"Red_and_White_Bi_Color";"FALSE";4.0;"high ph"
1937;11.92;2.72;"ponds";7.2;"Yellow";"TRUE";5.5;"intermediate ph"
1938;1.01;2.55;"idlewater";6.3;"Orange";"FALSE";13.2;"really low ph"
1939;11.1;2.23;"rivers";7.3;"Yellow";"TRUE";4.0;"intermediate ph"
1940;16.56;18.76;"ponds";6.6;"Red_and_Silver";"TRUE";2.2;"low ph"
1941;12.51;12.62;"ponds";6.5;"Reddish_Orange";"TRUE";22.8;"low ph"
1942;8.68;15.47;"lakes";7.4;"Red_and_Silver";"FALSE";20.5;"intermediate ph"
1943;5.58;2.78;"ponds";6.1;"Red_and_White_Bi_Color";"TRUE";9.8;"really low ph"
1944;6.22;17.91;"idlewater";6.8;"White";"TRUE";26.3;"low ph"
1945;9.92;13.73;"lakes";7.4;"Orange";"FALSE";4.0;"intermediate ph"
1946;14.65;5.49;"idlewater";6.3;"Black_and_Orange";"TRUE";2.6;"really low ph"
1947;12.7;17.53;"idlewater";7.9;"Red_and_Silver";"TRUE";12.0;"high ph"
1948;3.08;9.35;"slowmovingwaters";7.6;"Orange";"TRUE";24.5;"high ph"
1949;16.91;4.21;"lakes";6.7;"Green_and_Chocolate";"TRUE";4.0;"low ph"
1950;5.95;10.98;"ponds";6.7;"Orange";"FALSE";17.2;"low ph"
1951;4.43;4.58;"slowmovingwaters";6.3;"Black_and_Orange";"FALSE";2.9;"really low ph"
1952;19.47;7.03;"idlewater";6.4;"Reddish_Orange";"FALSE";13.6;"really low ph"
1953;8.31;8.8;"ponds";6.0;"Calico";"FALSE";13.3;"really low ph"
1954;18.96;4.3;"lakes";6.8;"Reddish_Orange";"TRUE";13.4;"low ph"
1955;16.3;6.04;"slowmovingwaters";6.7;"Red_and_White_Bi_Color";"FALSE";12.7;"low ph"
1956;2.84;15.96;"lakes";6.6;"Yellow";"TRUE";1.3;"low ph"
1957;12.21;17.69;"slowmovingwaters";6.1;"Green_and_Chocolate";"TRUE";8.9;"really low ph"
1958;6.04;12.8;"lakes";6.5;"Green_and_Chocolate";"TRUE";21.3;"low ph"
1959;14.2;13.97;"lakes";6.3;"Yellow";"TRUE";9.1;"really low ph"
1960;12.18;13.47;"rivers";6.6;"Red_and_Silver";"TRUE";21.3;"low ph"
1961;7.0;15.02;"rivers";7.2;"Black_and_Orange";"TRUE";5.6;"intermediate ph"
1962;14.26;2.28;"slowmovingwaters";7.4;"Black_and_Orange";"TRUE";23.0;"intermediate ph"
1963;3.13;18.75;"slowmovingwaters";6.6;"Black_and_Orange";"TRUE";26.6;"low ph"
1964;5.56;13.73;"idlewater";6.5;"Red_and_Silver";"FALSE";9.2;"low ph"
1965;7.93;9.31;"rivers";7.5;"Green_and_Chocolate";"FALSE";1.5;"high ph"
1966;16.15;13.47;"ponds";7.6;"Orange";"FALSE";10.4;"high ph"
1967;11.56;15.25;"lakes";6.3;"Reddish_Orange";"TRUE";4.0;"really low ph"
1968;17.87;17.31;"lakes";7.8;"Orange";"TRUE";17.9;"high ph"
1969;5.24;6.63;"idlewater";6.4;"Yellow";"TRUE";7.5;"really low ph"
1970;3.91;10.39;"slowmovingwaters";7.8;"Reddish_Orange";"TRUE";7.9;"high ph"
1971;1.49;18.5;"idlewater";6.8;"Yellow";"TRUE";13.6;"low ph"
1972;17.92;2.94;"lakes";7.4;"Orange";"FALSE";16.3;"intermediate ph"
1973;17.12;5.18;"slowmovingwaters";6.5;"White";"";12.2;"low ph"
1974;6.18;14.31;"rivers";7.0;"Red_and_White_Bi_Color";"FALSE";25.1;"intermediate ph"
1975;2.68;6.16;"rivers";6.9;"Reddish_Orange";"TRUE";2.1;"low ph"
1976;10.66;3.63;"rivers";6.1;"Green_and_Chocolate";"TRUE";19.9;"really low ph"
1977;18.02;11.33;"lakes";6.8;"Black_and_Orange";"TRUE";9.9;"low ph"
1978;11.36;9.28;"slowmovingwaters";6.3;"Red_and_Silver";"FALSE";21.3;"really low ph"
1979;12.01;13.76;"rivers";7.7;"Yellow";"FALSE";5.2;"high ph"
1980;1.23;3.45;"ponds";6.3;"Red_and_Silver";"TRUE";20.5;"really low ph"
1981;16.63;2.57;"slowmovingwaters";7.1;"Calico";"FALSE";10.1;"intermediate ph"
1982;12.15;9.18;"slowmovingwaters";6.1;"Green_and_Chocolate";"FALSE";13.0;"really low ph"
1983;5.77;9.58;"idlewater";6.7;"Green_and_Chocolate";"FALSE";8.2;"low ph"
1984;14.25;14.43;"slowmovingwaters";8.0;"Green_and_Chocolate";"FALSE";11.5;"high ph"
1985;14.87;6.92;"lakes";7.5;"Black_and_Orange";"TRUE";20.7;"high ph"
1986;17.39;11.66;"lakes";6.5;"Red_and_White_Bi_Color";"TRUE";18.0;"low ph"
1987;3.48;14.84;"lakes";6.5;"Black_and_Orange";"TRUE";15.3;"low ph"
1988;4.39;9.15;"rivers";6.5;"Red_and_Silver";"TRUE";21.0;"low ph"
1989;3.84;10.51;"rivers";7.6;"Orange";"TRUE";26.4;"high ph"
1990;7.61;16.95;"ponds";6.5;"Red_and_Silver";"FALSE";3.2;"low ph"
1991;18.32;9.5;"lakes";6.1;"Green_and_Chocolate";"TRUE";9.4;"really low ph"
1992;15.34;17.89;"slowmovingwaters";7.0;"Orange";"FALSE";17.9;"intermediate ph"
1993;8.98;7.37;"lakes";6.6;"Yellow";"TRUE";19.8;"low ph"
1994;11.13;15.85;"ponds";7.1;"Black_and_Orange";"TRUE";4.9;"intermediate ph"
1995;8.6;5.57;"lakes";7.0;"Orange";"FALSE";20.1;"intermediate ph"
1996;16.12;6.46;"ponds";8.0;"Red_and_White_Bi_Color";"";6.4;"high ph"
1997;7.5;7.07;"rivers";6.3;"Black_and_Orange";"TRUE";14.0;"really low ph"
1998;10.52;3.27;"slowmovingwaters";6.1;"Orange";"TRUE";13.1;"really low ph"
1999;7.7;15.41;"ponds";7.8;"Orange";"FALSE";15.6;"high ph"
2000;11.55;11.61;"idlewater";7.5;"Red_and_Silver";"FALSE";13.6;"high ph"
