"id";"average_length_inches";"average_weight_inches";"habitat";"ph_of_water";"color";"Gender";"life_span";"fish_size"
1918;10.37;11.54;"slowmovingwaters";6.7;"Green_and_Chocolate";"TRUE";21.0;"big"
1919;19.36;8.52;"rivers";6.4;"Orange";"TRUE";24.7;"really big"
1920;1.82;16.72;"lakes";6.7;"Green_and_Chocolate";"TRUE";20.4;"really small"
1921;6.56;2.61;"lakes";7.5;"White";"TRUE";17.0;"small"
1922;1.78;7.59;"idlewater";6.5;"Green_and_Chocolate";"TRUE";12.6;"really small"
1923;14.16;4.08;"rivers";7.1;"Calico";"TRUE";11.4;"big"
1924;4.9;7.01;"rivers";6.4;"Red_and_Silver";"TRUE";12.2;"really small"
1925;7.39;18.74;"idlewater";6.5;"Yellow";"TRUE";18.5;"small"
1926;3.45;10.71;"lakes";8.0;"Red_and_White_Bi_Color";"FALSE";9.2;"really small"
1927;2.24;3.16;"ponds";7.9;"Reddish_Orange";"FALSE";16.2;"really small"
1928;13.64;12.14;"idlewater";6.5;"Reddish_Orange";"TRUE";18.0;"big"
1929;13.89;15.65;"rivers";6.6;"Reddish_Orange";"FALSE";8.0;"big"
1930;17.54;15.8;"lakes";6.6;"Reddish_Orange";"";11.2;"really big"
1931;1.07;7.38;"ponds";7.7;"Reddish_Orange";"TRUE";9.6;"really small"
1932;3.54;11.51;"slowmovingwaters";7.6;"Red_and_White_Bi_Color";"FALSE";18.3;"really small"
1933;4.95;5.71;"ponds";7.5;"Orange";"";5.4;"really small"
1934;17.92;11.7;"ponds";7.5;"Red_and_White_Bi_Color";"FALSE";11.8;"really big"
1935;15.03;8.39;"rivers";6.4;"Calico";"TRUE";17.2;"really big"
1936;5.53;18.64;"idlewater";7.9;"Red_and_White_Bi_Color";"FALSE";4.0;"small"
1937;11.92;2.72;"ponds";7.2;"Yellow";"TRUE";5.5;"big"
1938;1.01;2.55;"idlewater";6.3;"Orange";"FALSE";13.2;"really small"
1939;11.1;2.23;"rivers";7.3;"Yellow";"TRUE";4.0;"big"
1940;16.56;18.76;"ponds";6.6;"Red_and_Silver";"TRUE";2.2;"really big"
1941;12.51;12.62;"ponds";6.5;"Reddish_Orange";"TRUE";22.8;"big"
1942;8.68;15.47;"lakes";7.4;"Red_and_Silver";"FALSE";20.5;"small"
1943;5.58;2.78;"ponds";6.1;"Red_and_White_Bi_Color";"TRUE";9.8;"small"
1944;6.22;17.91;"idlewater";6.8;"White";"TRUE";26.3;"small"
1945;9.92;13.73;"lakes";7.4;"Orange";"FALSE";4.0;"small"
1946;14.65;5.49;"idlewater";6.3;"Black_and_Orange";"TRUE";2.6;"big"
1947;12.7;17.53;"idlewater";7.9;"Red_and_Silver";"TRUE";12.0;"big"
1948;3.08;9.35;"slowmovingwaters";7.6;"Orange";"TRUE";24.5;"really small"
1949;16.91;4.21;"lakes";6.7;"Green_and_Chocolate";"TRUE";4.0;"really big"
1950;5.95;10.98;"ponds";6.7;"Orange";"FALSE";17.2;"small"
1951;4.43;4.58;"slowmovingwaters";6.3;"Black_and_Orange";"FALSE";2.9;"really small"
1952;19.47;7.03;"idlewater";6.4;"Reddish_Orange";"FALSE";13.6;"really big"
1953;8.31;8.8;"ponds";6.0;"Calico";"FALSE";13.3;"small"
1954;18.96;4.3;"lakes";6.8;"Reddish_Orange";"TRUE";13.4;"really big"
1955;16.3;6.04;"slowmovingwaters";6.7;"Red_and_White_Bi_Color";"FALSE";12.7;"really big"
1956;2.84;15.96;"lakes";6.6;"Yellow";"TRUE";1.3;"really small"
1957;12.21;17.69;"slowmovingwaters";6.1;"Green_and_Chocolate";"TRUE";8.9;"big"
1958;6.04;12.8;"lakes";6.5;"Green_and_Chocolate";"TRUE";21.3;"small"
1959;14.2;13.97;"lakes";6.3;"Yellow";"TRUE";9.1;"big"
1960;12.18;13.47;"rivers";6.6;"Red_and_Silver";"TRUE";21.3;"big"
1961;7.0;15.02;"rivers";7.2;"Black_and_Orange";"TRUE";5.6;"small"
1962;14.26;2.28;"slowmovingwaters";7.4;"Black_and_Orange";"TRUE";23.0;"big"
1963;3.13;18.75;"slowmovingwaters";6.6;"Black_and_Orange";"TRUE";26.6;"really small"
1964;5.56;13.73;"idlewater";6.5;"Red_and_Silver";"FALSE";9.2;"small"
1965;7.93;9.31;"rivers";7.5;"Green_and_Chocolate";"FALSE";1.5;"small"
1966;16.15;13.47;"ponds";7.6;"Orange";"FALSE";10.4;"really big"
1967;11.56;15.25;"lakes";6.3;"Reddish_Orange";"TRUE";4.0;"big"
1968;17.87;17.31;"lakes";7.8;"Orange";"TRUE";17.9;"really big"
1969;5.24;6.63;"idlewater";6.4;"Yellow";"TRUE";7.5;"small"
1970;3.91;10.39;"slowmovingwaters";7.8;"Reddish_Orange";"TRUE";7.9;"really small"
1971;1.49;18.5;"idlewater";6.8;"Yellow";"TRUE";13.6;"really small"
1972;17.92;2.94;"lakes";7.4;"Orange";"FALSE";16.3;"really big"
1973;17.12;5.18;"slowmovingwaters";6.5;"White";"";12.2;"really big"
1974;6.18;14.31;"rivers";7.0;"Red_and_White_Bi_Color";"FALSE";25.1;"small"
1975;2.68;6.16;"rivers";6.9;"Reddish_Orange";"TRUE";2.1;"really small"
1976;10.66;3.63;"rivers";6.1;"Green_and_Chocolate";"TRUE";19.9;"big"
1977;18.02;11.33;"lakes";6.8;"Black_and_Orange";"TRUE";9.9;"really big"
1978;11.36;9.28;"slowmovingwaters";6.3;"Red_and_Silver";"FALSE";21.3;"big"
1979;12.01;13.76;"rivers";7.7;"Yellow";"FALSE";5.2;"big"
1980;1.23;3.45;"ponds";6.3;"Red_and_Silver";"TRUE";20.5;"really small"
1981;16.63;2.57;"slowmovingwaters";7.1;"Calico";"FALSE";10.1;"really big"
1982;12.15;9.18;"slowmovingwaters";6.1;"Green_and_Chocolate";"FALSE";13.0;"big"
1983;5.77;9.58;"idlewater";6.7;"Green_and_Chocolate";"FALSE";8.2;"small"
1984;14.25;14.43;"slowmovingwaters";8.0;"Green_and_Chocolate";"FALSE";11.5;"big"
1985;14.87;6.92;"lakes";7.5;"Black_and_Orange";"TRUE";20.7;"big"
1986;17.39;11.66;"lakes";6.5;"Red_and_White_Bi_Color";"TRUE";18.0;"really big"
1987;3.48;14.84;"lakes";6.5;"Black_and_Orange";"TRUE";15.3;"really small"
1988;4.39;9.15;"rivers";6.5;"Red_and_Silver";"TRUE";21.0;"really small"
1989;3.84;10.51;"rivers";7.6;"Orange";"TRUE";26.4;"really small"
1990;7.61;16.95;"ponds";6.5;"Red_and_Silver";"FALSE";3.2;"small"
1991;18.32;9.5;"lakes";6.1;"Green_and_Chocolate";"TRUE";9.4;"really big"
1992;15.34;17.89;"slowmovingwaters";7.0;"Orange";"FALSE";17.9;"really big"
1993;8.98;7.37;"lakes";6.6;"Yellow";"TRUE";19.8;"small"
1994;11.13;15.85;"ponds";7.1;"Black_and_Orange";"TRUE";4.9;"big"
1995;8.6;5.57;"lakes";7.0;"Orange";"FALSE";20.1;"small"
1996;16.12;6.46;"ponds";8.0;"Red_and_White_Bi_Color";"";6.4;"really big"
1997;7.5;7.07;"rivers";6.3;"Black_and_Orange";"TRUE";14.0;"small"
1998;10.52;3.27;"slowmovingwaters";6.1;"Orange";"TRUE";13.1;"big"
1999;7.7;15.41;"ponds";7.8;"Orange";"FALSE";15.6;"small"
2000;11.55;11.61;"idlewater";7.5;"Red_and_Silver";"FALSE";13.6;"big"
